identifier,mean_plddt,mean_pae,pae_prot,pae_inter
ssr4_human___1620,0.6353827714920044,15.087627410888672,15.087627410888672,
nmbr_human___1871,0.6835452914237976,13.949849128723145,13.949849128723145,
npff2_human___3594,0.539219081401825,21.17144775390625,21.17144775390625,
g37l1_human___613,0.608363687992096,16.955053329467773,16.955053329467773,
npsr1_human___2174,0.6773428320884705,13.309341430664062,13.309341430664062,
gpr75_human___4057,0.5121834874153137,21.581134796142578,21.581134796142578,
lgr5_human___5654,0.6291852593421936,17.896697998046875,17.896697998046875,
v2r_human___5654,0.6790441274642944,13.113815307617188,13.113815307617188,
ntr1_human___1099,0.6719676852226257,15.474760055541992,15.474760055541992,
ssr4_human___3548,0.6502599120140076,21.8110294342041,21.8110294342041,
npff1_human___1470,0.6369715332984924,16.520444869995117,16.520444869995117,
apj_human___612,0.6262321472167969,15.0816068649292,15.0816068649292,
ox2r_human___3700,0.5695818066596985,22.25604248046875,22.25604248046875,
cml1_human___1681,0.6835319399833679,13.610976219177246,13.610976219177246,
fshr_human___3700,0.580065131187439,21.54363441467285,21.54363441467285,
prlhr_human___2090,0.6786253452301025,12.114364624023438,12.114364624023438,
ssr5_human___3700,0.5967902541160583,21.618457794189453,21.618457794189453,
ssr2_human___3570,0.6922311186790466,19.394638061523438,19.394638061523438,
oxyr_human___1157,0.6714510917663574,14.124267578125,14.124267578125,
ackr1_human___819,0.6546858549118042,13.458885192871094,13.458885192871094,
oprm_human___1681,0.6356393098831177,14.959294319152832,14.959294319152832,
glp2r_human___1140,0.6032742261886597,19.31000518798828,19.31000518798828,
oprk_human___5654,0.6562076807022095,13.946696281433105,13.946696281433105,
pkr2_human___921,0.6813861131668091,14.68972110748291,14.68972110748291,
ssr3_human___1997,0.6066795587539673,17.005796432495117,17.005796432495117,
pth2r_human___2257,0.580258846282959,17.99824333190918,17.99824333190918,
cxcr6_human___681,0.6988157033920288,14.172688484191895,14.172688484191895,
rl3r1_human___5654,0.6081418395042419,16.7188663482666,16.7188663482666,
xcr1_human___644,0.725024938583374,10.482258796691895,10.482258796691895,
mchr2_human___681,0.6812161803245544,13.672021865844727,13.672021865844727,
mtlr_human___1458,0.6360926032066345,14.507949829101562,14.507949829101562,
nmur1_human___812,0.6570475697517395,14.671265602111816,14.671265602111816,
lgr5_human___1458,0.6123836040496826,18.32086181640625,18.32086181640625,
ccr3_human___776,0.7101180553436279,11.161835670471191,11.161835670471191,
crfr2_human___3643,0.6616858839988708,15.337584495544434,15.337584495544434,
ackr2_human___646,0.6757434010505676,13.505989074707031,13.505989074707031,
cxcr1_human___3700,0.6147581934928894,20.11366844177246,20.11366844177246,
ccr5_human___819,0.722891628742218,11.089970588684082,11.089970588684082,
ssr3_human___3700,0.5597997307777405,22.25591468811035,22.25591468811035,
c5ar2_human___574,0.6956166625022888,11.78532600402832,11.78532600402832,
agtr2_human___3646,0.6532250046730042,16.913373947143555,16.913373947143555,
mc5r_human___573,0.6773273348808289,15.555990219116211,15.555990219116211,
ntr2_human___1579,0.6654092669487,13.169818878173828,13.169818878173828,
npy4r_human___5654,0.6871306300163269,13.868335723876953,13.868335723876953,
c5ar2_human___1997,0.6794272065162659,13.012333869934082,13.012333869934082,
c5ar1_human___5654,0.7117905616760254,12.221903800964355,12.221903800964355,
mc4r_human___3606,0.6628521084785461,12.13670539855957,12.13670539855957,
calrl_human___3700,0.6094293594360352,21.446470260620117,21.446470260620117,
ccr6_human___808,0.6658216714859009,14.925546646118164,14.925546646118164,
v1br_human___798,0.6115095019340515,17.889516830444336,17.889516830444336,
mchr1_human___1157,0.6006438136100769,15.620369911193848,15.620369911193848,
g37l1_human___1136,0.5976608395576477,17.86227035522461,17.86227035522461,
mc5r_human___1140,0.6872062087059021,12.830462455749512,12.830462455749512,
ntr2_human___3548,0.6688553094863892,21.345829010009766,21.345829010009766,
ackr1_human___758,0.6544826626777649,13.611215591430664,13.611215591430664,
mc3r_human___3643,0.6794772744178772,12.000408172607422,12.000408172607422,
ur2r_human___2270,0.6133299469947815,17.447877883911133,17.447877883911133,
ccr1_human___798,0.7097926735877991,11.451489448547363,11.451489448547363,
ssr3_human___681,0.617021381855011,17.62053108215332,17.62053108215332,
npy5r_human___1504,0.6156995296478271,16.980192184448242,16.980192184448242,
nmbr_human___11417,0.685484766960144,13.610381126403809,13.610381126403809,
bkrb2_human___1495,0.6601115465164185,14.46830940246582,14.46830940246582,
oxyr_human___2174,0.6699652075767517,14.234943389892578,14.234943389892578,
gasr_human___1699,0.6258560419082642,17.082441329956055,17.082441329956055,
cxcr5_human___758,0.6667321920394897,15.947491645812988,15.947491645812988,
nmbr_human___3548,0.6661977767944336,21.33386993408203,21.33386993408203,
pkr1_human___687,0.6568418741226196,15.198946952819824,15.198946952819824,
calrl_human___3645,0.6594667434692383,16.811738967895508,16.811738967895508,
ccr5_human___2098,0.7398465871810913,11.157380104064941,11.157380104064941,
v1br_human___3645,0.5890724062919617,19.00355339050293,19.00355339050293,
bkrb2_human___754,0.6253514289855957,18.35736656188965,18.35736656188965,
fpr2_human___1047,0.7211864590644836,11.421123504638672,11.421123504638672,
lgr5_human___1298,0.6100553870201111,18.03881072998047,18.03881072998047,
ackr2_human___856,0.47864383459091187,25.451635360717773,25.451635360717773,
pacr_human___1136,0.6533635258674622,14.422986030578613,14.422986030578613,
calcr_human___1162,0.6627960801124573,13.777632713317871,13.777632713317871,
npy1r_human___2098,0.6646791100502014,13.38105297088623,13.38105297088623,
mchr1_human___1623,0.6181480288505554,14.993255615234375,14.993255615234375,
g37l1_human___11417,0.6067833304405212,17.284528732299805,17.284528732299805,
gpr75_human___613,0.5045979619026184,21.5622501373291,21.5622501373291,
npy2r_human___1458,0.6910820007324219,13.617517471313477,13.617517471313477,
ssr4_human___5654,0.6404145359992981,15.26856803894043,15.26856803894043,
nk1r_human___5654,0.6882451176643372,14.725205421447754,14.725205421447754,
ackr4_human___3570,0.7043826580047607,18.995954513549805,18.995954513549805,
ccr8_human___1152,0.6927440762519836,14.139022827148438,14.139022827148438,
fpr1_human___3935,0.6844883561134338,12.238329887390137,12.238329887390137,
ox1r_human___1152,0.5841005444526672,15.060532569885254,15.060532569885254,
ghrhr_human___1136,0.7183352708816528,11.514118194580078,11.514118194580078,
cml1_human___3592,0.6575400829315186,14.738883972167969,14.738883972167969,
oxyr_human___1490,0.6553338766098022,14.422578811645508,14.422578811645508,
ccr10_human___1790,0.6550375819206238,14.739192008972168,14.739192008972168,
gnrhr_human___3594,0.6278018355369568,13.376453399658203,13.376453399658203,
cml2_human___3700,0.5879797339439392,20.966266632080078,20.966266632080078,
npy5r_human___1157,0.6130013465881348,17.097915649414062,17.097915649414062,
agtr2_human___2019,0.6838991641998291,12.056726455688477,12.056726455688477,
calrl_human___3935,0.6955251693725586,14.097092628479004,14.097092628479004,
ackr1_human___3645,0.6050109267234802,16.077880859375,16.077880859375,
cxcr4_human___4358,0.6966721415519714,12.13175106048584,12.13175106048584,
ssr5_human___1997,0.6690259575843811,14.600089073181152,14.600089073181152,
ccr5_human___776,0.7301269173622131,10.62974739074707,10.62974739074707,
oxyr_human___4358,0.6514360308647156,15.482579231262207,15.482579231262207,
oprm_human___1162,0.6575376987457275,14.373488426208496,14.373488426208496,
gipr_human___1320,0.6773629188537598,13.799361228942871,13.799361228942871,
nmur1_human___1099,0.655009388923645,13.96700382232666,13.96700382232666,
ssr1_human___3700,0.5902516841888428,22.437408447265625,22.437408447265625,
nk2r_human___3548,0.6708884835243225,21.46609115600586,21.46609115600586,
ccr3_human___2270,0.6949265599250793,13.361013412475586,13.361013412475586,
npy1r_human___771,0.6556218266487122,16.139305114746094,16.139305114746094,
hrh4_human___3633,0.6381831169128418,15.89016056060791,15.89016056060791,
lgr4_human___2019,0.593742311000824,18.794254302978516,18.794254302978516,
vipr1_human___1152,0.6684806942939758,13.927811622619629,13.927811622619629,
ntr2_human___1458,0.6633727550506592,13.553572654724121,13.553572654724121,
gpr39_human___864,0.6240054368972778,16.289798736572266,16.289798736572266,
oprk_human___1623,0.6651553511619568,13.401616096496582,13.401616096496582,
ccr10_human___1643,0.6335497498512268,15.211994171142578,15.211994171142578,
ghrhr_human___1152,0.7209018468856812,11.128292083740234,11.128292083740234,
ccr9_human___855,0.5794753432273865,20.941650390625,20.941650390625,
ackr1_human___989,0.6520830988883972,14.70700740814209,14.70700740814209,
ednrb_human___687,0.6357356905937195,15.824471473693848,15.824471473693848,
pkr2_human___1681,0.6766188740730286,13.388936042785645,13.388936042785645,
fshr_human___3633,0.6607825756072998,16.51590347290039,16.51590347290039,
ackr3_human___921,0.7046844959259033,13.773543357849121,13.773543357849121,
fzd1_human___1320,0.6453480124473572,20.250606536865234,20.250606536865234,
mtlr_human___681,0.614539623260498,16.525850296020508,16.525850296020508,
nmur2_human___1298,0.6538899540901184,14.344765663146973,14.344765663146973,
npbw1_human___3633,0.6625669002532959,13.061964988708496,13.061964988708496,
apj_human___1790,0.6454365849494934,14.888010025024414,14.888010025024414,
ssr4_human___1157,0.6429888606071472,14.87920093536377,14.87920093536377,
par4_human___3570,0.7080654501914978,19.37456512451172,19.37456512451172,
lgr5_human___1997,0.5472664833068848,18.632902145385742,18.632902145385742,
ssr3_human___6067,0.5922433733940125,17.07548713684082,17.07548713684082,
ackr1_human___856,0.45558997988700867,25.884010314941406,25.884010314941406,
mrgx1_human___5336,0.6764253377914429,13.8251314163208,13.8251314163208,
cxcr2_human___1099,0.6887800097465515,13.660422325134277,13.660422325134277,
npy1r_human___1871,0.6868811249732971,14.09673023223877,14.09673023223877,
par4_human___2270,0.6974512338638306,13.830026626586914,13.830026626586914,
ccr10_human___3646,0.665601372718811,13.090923309326172,13.090923309326172,
c5ar2_human___3935,0.6724702715873718,12.840423583984375,12.840423583984375,
gp107_human___758,0.6013811230659485,18.714019775390625,18.714019775390625,
ackr1_human___1579,0.6382158994674683,14.09658432006836,14.09658432006836,
gpr39_human___810,0.6018301248550415,19.057167053222656,19.057167053222656,
ox2r_human___1140,0.6529601812362671,16.58681297302246,16.58681297302246,
fpr2_human___4058,0.6923302412033081,11.4593505859375,11.4593505859375,
ccr9_human___2168,0.6981507539749146,11.546611785888672,11.546611785888672,
ssr2_human___921,0.6839984655380249,15.125672340393066,15.125672340393066,
cxcr1_human___821,0.713182806968689,11.204303741455078,11.204303741455078,
ntr1_human___3570,0.6848057508468628,20.57602310180664,20.57602310180664,
cxcr5_human___1136,0.6582387685775757,14.344399452209473,14.344399452209473,
cxcr2_human___687,0.6817079186439514,14.72579574584961,14.72579574584961,
gnrhr_human___3935,0.6758002042770386,10.846819877624512,10.846819877624512,
ccr10_human___687,0.6417968273162842,15.545076370239258,15.545076370239258,
qrfpr_human___1681,0.6825870275497437,15.25085163116455,15.25085163116455,
par4_human___1458,0.7081235647201538,12.003557205200195,12.003557205200195,
mshr_human___573,0.6896148324012756,15.354736328125,15.354736328125,
fzd1_human___612,0.6321073174476624,19.713485717773438,19.713485717773438,
npbw1_human___1790,0.7052599787712097,11.498047828674316,11.498047828674316,
kissr_human___3700,0.5712599754333496,22.284622192382812,22.284622192382812,
mc5r_human___1871,0.6700725555419922,11.684896469116211,11.684896469116211,
cxcr1_human___1790,0.6980922818183899,13.168850898742676,13.168850898742676,
c3ar_human___1643,0.5551923513412476,19.59482192993164,19.59482192993164,
cx3c1_human___5654,0.6820750832557678,13.376404762268066,13.376404762268066,
pkr1_human___1470,0.6406876444816589,14.768939018249512,14.768939018249512,
glp2r_human___2257,0.5981871485710144,19.11606216430664,19.11606216430664,
ednra_human___613,0.6471286416053772,13.579785346984863,13.579785346984863,
ssr2_human___3700,0.5959915518760681,21.39348602294922,21.39348602294922,
crfr2_human___2168,0.6830434203147888,14.610185623168945,14.610185623168945,
c5ar1_human___574,0.685652494430542,13.700462341308594,13.700462341308594,
ednra_human___1157,0.6528540849685669,13.625767707824707,13.625767707824707,
galr1_human___3700,0.6125917434692383,20.875606536865234,20.875606536865234,
gipr_human___798,0.6868144273757935,16.54157257080078,16.54157257080078,
oprm_human___3548,0.6564796566963196,21.900436401367188,21.900436401367188,
npy4r_human___687,0.6669329404830933,15.68204402923584,15.68204402923584,
fzd6_human___3735,0.5684201121330261,20.682209014892578,20.682209014892578,
ccr3_human___1790,0.7098150849342346,13.414763450622559,13.414763450622559,
ntr1_human___1470,0.6573997139930725,15.17020034790039,15.17020034790039,
calrl_human___1152,0.7104131579399109,14.786989212036133,14.786989212036133,
vipr2_human___1283,0.6944887638092041,14.018365859985352,14.018365859985352,
ccr3_human___3647,0.6655774116516113,14.762770652770996,14.762770652770996,
c5ar1_human___1495,0.6745914816856384,13.044099807739258,13.044099807739258,
ssr4_human___3640,0.6479406356811523,16.2039794921875,16.2039794921875,
ccr9_human___856,0.49578243494033813,24.727014541625977,24.727014541625977,
fzd6_human___3542,0.5626221895217896,21.476825714111328,21.476825714111328,
npy5r_human___3570,0.6355152130126953,21.329214096069336,21.329214096069336,
calcr_human___3935,0.6693351864814758,14.274408340454102,14.274408340454102,
ccr4_human___798,0.7132843136787415,11.48298454284668,11.48298454284668,
v1ar_human___819,0.6294280290603638,16.758567810058594,16.758567810058594,
fpr2_human___3570,0.7338829636573792,18.06711196899414,18.06711196899414,
ccr1_human___771,0.7138186097145081,11.429469108581543,11.429469108581543,
grpr_human___11417,0.6612148284912109,13.650195121765137,13.650195121765137,
cxcr3_human___821,0.6810554265975952,13.116473197937012,13.116473197937012,
ccr3_human___4358,0.6876019239425659,12.680685043334961,12.680685043334961,
cxcr3_human___3646,0.6368440985679626,15.38792896270752,15.38792896270752,
ssr3_human___582,0.6212430596351624,15.917810440063477,15.917810440063477,
glp1r_human___1136,0.6797743439674377,13.478376388549805,13.478376388549805,
v2r_human___855,0.5545216202735901,22.01228904724121,22.01228904724121,
lgr6_human___1333,0.5976970195770264,19.113576889038086,19.113576889038086,
ghrhr_human___3643,0.7210624814033508,10.99161148071289,10.99161148071289,
fzd2_human___1490,0.7000918984413147,16.540437698364258,16.540437698364258,
v2r_human___771,0.6605780124664307,15.028550148010254,15.028550148010254,
npbw2_human___2945,0.674537181854248,16.121522903442383,16.121522903442383,
kissr_human___1790,0.6371382474899292,15.736114501953125,15.736114501953125,
ghrhr_human___1272,0.6731806397438049,16.022045135498047,16.022045135498047,
bkrb1_human___644,0.7203027009963989,10.892435073852539,10.892435073852539,
ssr3_human___758,0.6175195574760437,18.51774024963379,18.51774024963379,
acthr_human___1272,0.6982491612434387,15.899344444274902,15.899344444274902,
hrh4_human___3700,0.5999531149864197,21.864459991455078,21.864459991455078,
cxcr1_human___758,0.7077864408493042,11.57187557220459,11.57187557220459,
ackr2_human___808,0.6555973887443542,14.907089233398438,14.907089233398438,
ccr1_human___646,0.7322055101394653,10.996084213256836,10.996084213256836,
grpr_human___687,0.6531075239181519,15.481372833251953,15.481372833251953,
cxcr2_human___819,0.6923725008964539,12.840179443359375,12.840179443359375,
fpr2_human___613,0.7231732606887817,11.04879093170166,11.04879093170166,
c5ar2_human___921,0.6953944563865662,14.25508975982666,14.25508975982666,
calrl_human___3548,0.6928812861442566,21.060171127319336,21.060171127319336,
ghsr_human___754,0.6550157070159912,15.964186668395996,15.964186668395996,
lgr5_human___921,0.620020866394043,18.8037166595459,18.8037166595459,
pacr_human___1140,0.6724667549133301,14.5169677734375,14.5169677734375,
mchr2_human___1298,0.6862674951553345,11.126019477844238,11.126019477844238,
nmbr_human___3542,0.6800934076309204,15.593626976013184,15.593626976013184,
ackr1_human___3647,0.6138142347335815,17.587142944335938,17.587142944335938,
mshr_human___1997,0.6875881552696228,12.458525657653809,12.458525657653809,
agtr2_human___582,0.6960479617118835,11.87224006652832,11.87224006652832,
ednrb_human___574,0.6445736885070801,16.90397071838379,16.90397071838379,
fzd2_human___758,0.706425130367279,19.287364959716797,19.287364959716797,
oxyr_human___681,0.6519621014595032,15.43026351928711,15.43026351928711,
nmur1_human___5895,0.6521316170692444,14.243742942810059,14.243742942810059,
xcr1_human___3542,0.6892952919006348,14.436367988586426,14.436367988586426,
lgr4_human___776,0.5814123153686523,20.715383529663086,20.715383529663086,
ackr4_human___1099,0.6950397491455078,13.11827564239502,13.11827564239502,
c5ar1_human___646,0.709136962890625,12.011811256408691,12.011811256408691,
crfr1_human___1514,0.7122046947479248,16.280603408813477,16.280603408813477,
kissr_human___644,0.6404273509979248,13.869796752929688,13.869796752929688,
hrh4_human___1140,0.6507742404937744,16.380346298217773,16.380346298217773,
ccr6_human___855,0.5702452063560486,21.906457901000977,21.906457901000977,
lgr5_human___1140,0.5825178027153015,18.862401962280273,18.862401962280273,
vipr2_human___1047,0.6572704911231995,14.828161239624023,14.828161239624023,
pkr1_human___989,0.6518639326095581,14.625518798828125,14.625518798828125,
ccr6_human___758,0.6830329895019531,13.587492942810059,13.587492942810059,
crfr1_human___3700,0.6421259045600891,21.79060173034668,21.79060173034668,
v2r_human___3594,0.5933196544647217,16.724191665649414,16.724191665649414,
fpr3_human___1162,0.7034527659416199,11.154306411743164,11.154306411743164,
c5ar1_human___3592,0.6434033513069153,13.965729713439941,13.965729713439941,
fzd2_human___681,0.6948063969612122,18.617027282714844,18.617027282714844,
nk3r_human___1871,0.6208540797233582,17.03704071044922,17.03704071044922,
g37l1_human___1140,0.594843864440918,18.310258865356445,18.310258865356445,
g37l1_human___6067,0.5871999859809875,17.917266845703125,17.917266845703125,
c5ar2_human___1047,0.6645852327346802,12.917808532714844,12.917808532714844,
ccr5_human___1699,0.7145125865936279,12.37210464477539,12.37210464477539,
npff1_human___1136,0.6513373851776123,16.61406898498535,16.61406898498535,
ur2r_human___1152,0.6175947189331055,16.649866104125977,16.649866104125977,
oprx_human___921,0.6929671764373779,15.091971397399902,15.091971397399902,
npff1_human___1699,0.6448004841804504,16.599157333374023,16.599157333374023,
ackr3_human___5336,0.6803716421127319,12.711493492126465,12.711493492126465,
ccr6_human___5654,0.680746853351593,13.397665023803711,13.397665023803711,
mshr_human___1579,0.6982306838035583,10.641358375549316,10.641358375549316,
npff1_human___2945,0.6246819496154785,19.023189544677734,19.023189544677734,
fzd2_human___856,0.5158880949020386,24.553796768188477,24.553796768188477,
cckar_human___613,0.6599811911582947,14.752238273620605,14.752238273620605,
fpr3_human___3700,0.6080504059791565,19.90667152404785,19.90667152404785,
cckar_human___3548,0.6211323738098145,21.800710678100586,21.800710678100586,
c5ar1_human___3700,0.6124497652053833,20.718631744384766,20.718631744384766,
ccr6_human___856,0.49016818404197693,25.181997299194336,25.181997299194336,
ox2r_human___612,0.6315340399742126,16.735721588134766,16.735721588134766,
npsr1_human___2945,0.6514052748680115,17.78853988647461,17.78853988647461,
ntr2_human___1470,0.6391249895095825,14.187287330627441,14.187287330627441,
galr3_human___1157,0.6687525510787964,13.690381050109863,13.690381050109863,
sctr_human___3606,0.6972721219062805,14.024273872375488,14.024273872375488,
mc4r_human___5654,0.6918666958808899,11.33123779296875,11.33123779296875,
galr2_human___612,0.6389796733856201,16.327375411987305,16.327375411987305,
gasr_human___819,0.6129645705223083,18.90007209777832,18.90007209777832,
ccr5_human___3645,0.6894948482513428,12.781707763671875,12.781707763671875,
npy1r_human___2090,0.6652441620826721,13.140471458435059,13.140471458435059,
c3ar_human___798,0.5469766855239868,20.799226760864258,20.799226760864258,
nk3r_human___1099,0.6153811812400818,17.752864837646484,17.752864837646484,
mrgx1_human___1272,0.6415080428123474,17.43351173400879,17.43351173400879,
mc4r_human___1643,0.6504038572311401,13.252176284790039,13.252176284790039,
prlhr_human___2089,0.6882091760635376,11.990638732910156,11.990638732910156,
galr1_human___2945,0.689494788646698,16.085325241088867,16.085325241088867,
fpr1_human___3570,0.7347360849380493,18.833234786987305,18.833234786987305,
pth1r_human___2257,0.5943558812141418,19.088294982910156,19.088294982910156,
ccr9_human___817,0.6409598588943481,15.407618522644043,15.407618522644043,
glr_human___758,0.6917572021484375,16.031558990478516,16.031558990478516,
oprd_human___3646,0.6337191462516785,16.18927574157715,16.18927574157715,
cxcr5_human___3570,0.688383936882019,19.628643035888672,19.628643035888672,
ghrhr_human___2257,0.7097575664520264,11.410576820373535,11.410576820373535,
gipr_human___1298,0.6715192198753357,14.945771217346191,14.945771217346191,
v2r_human___2168,0.6610069274902344,13.375483512878418,13.375483512878418,
vipr1_human___921,0.6631823182106018,14.092384338378906,14.092384338378906,
nk3r_human___1790,0.6130023002624512,17.47970962524414,17.47970962524414,
v1ar_human___5654,0.644849419593811,15.66382122039795,15.66382122039795,
ccr3_human___798,0.7126328349113464,11.226248741149902,11.226248741149902,
oprx_human___644,0.6945869326591492,13.216933250427246,13.216933250427246,
ccr7_human___1490,0.6977149248123169,12.602792739868164,12.602792739868164,
ccr1_human___776,0.7208097577095032,11.090652465820312,11.090652465820312,
oprx_human___4358,0.6701198220252991,16.273452758789062,16.273452758789062,
v2r_human___11417,0.6660898923873901,13.485917091369629,13.485917091369629,
grpr_human___3548,0.6635339856147766,21.328956604003906,21.328956604003906,
npff2_human___3542,0.5770071744918823,20.418781280517578,20.418781280517578,
fzd6_human___921,0.5672757029533386,21.20785903930664,21.20785903930664,
glp1r_human___1152,0.6578060388565063,16.061553955078125,16.061553955078125,
crfr2_human___1272,0.6351117491722107,18.098665237426758,18.098665237426758,
par4_human___1298,0.7006851434707642,12.10886287689209,12.10886287689209,
ackr3_human___2257,0.6969605088233948,13.23540210723877,13.23540210723877,
npff1_human___1479,0.6481984853744507,15.426920890808105,15.426920890808105,
ur2r_human___2156,0.6263531446456909,15.41792106628418,15.41792106628418,
ccr4_human___758,0.7099560499191284,11.974770545959473,11.974770545959473,
mchr2_human___585,0.7094326615333557,10.329737663269043,10.329737663269043,
v1br_human___819,0.6115106344223022,17.203012466430664,17.203012466430664,
agtr2_human___644,0.7004120349884033,12.116604804992676,12.116604804992676,
lgr4_human___5654,0.5996405482292175,18.887615203857422,18.887615203857422,
ox1r_human___758,0.6513811349868774,16.28482437133789,16.28482437133789,
npsr1_human___1490,0.6724504828453064,13.476058959960938,13.476058959960938,
ssr4_human___1643,0.6303646564483643,16.35915184020996,16.35915184020996,
npy2r_human___1479,0.6338772177696228,13.320699691772461,13.320699691772461,
v1br_human___1579,0.610190749168396,16.461902618408203,16.461902618408203,
mc4r_human___687,0.6560271978378296,13.943693161010742,13.943693161010742,
ccr5_human___1136,0.7162379622459412,13.197917938232422,13.197917938232422,
ccr7_human___810,0.7191742658615112,11.322053909301758,11.322053909301758,
ntr2_human___3643,0.6513394117355347,14.28790283203125,14.28790283203125,
pkr1_human___1004,0.6697494983673096,13.683756828308105,13.683756828308105,
nmur2_human___1470,0.6532732248306274,15.01164722442627,15.01164722442627,
fpr2_human___2945,0.6521651744842529,15.644925117492676,15.644925117492676,
oprd_human___1681,0.6817386746406555,13.36819839477539,13.36819839477539,
bkrb1_human___2270,0.687910795211792,14.378572463989258,14.378572463989258,
glp1r_human___1333,0.6833570003509521,12.69343090057373,12.69343090057373,
cxcr3_human___2098,0.6952254772186279,12.732755661010742,12.732755661010742,
npff1_human___3935,0.6393024325370789,16.015121459960938,16.015121459960938,
glp2r_human___3646,0.5966204404830933,20.44296646118164,20.44296646118164,
agtr1_human___1298,0.6889969706535339,12.22839641571045,12.22839641571045,
cxcr5_human___821,0.6564497351646423,16.677513122558594,16.677513122558594,
cxcr4_human___646,0.7002658843994141,11.934900283813477,11.934900283813477,
cml2_human___644,0.7036857604980469,11.596525192260742,11.596525192260742,
ccr1_human___2098,0.7273697853088379,11.580483436584473,11.580483436584473,
ccr3_human___2019,0.7026734352111816,11.146976470947266,11.146976470947266,
ccr4_human___681,0.6893410682678223,13.958858489990234,13.958858489990234,
npy1r_human___921,0.690994381904602,14.279476165771484,14.279476165771484,
c3ar_human___2019,0.547637939453125,18.945207595825195,18.945207595825195,
npy2r_human___861,0.7099213004112244,12.981364250183105,12.981364250183105,
oxyr_human___2168,0.6679779291152954,14.230940818786621,14.230940818786621,
calrl_human___4057,0.6871258020401001,14.538232803344727,14.538232803344727,
pth1r_human___3542,0.5647791624069214,19.20399284362793,19.20399284362793,
pacr_human___2270,0.6568936109542847,14.406905174255371,14.406905174255371,
oxyr_human___5654,0.677771270275116,14.029921531677246,14.029921531677246,
agtr1_human___758,0.6824184060096741,15.977351188659668,15.977351188659668,
gpr39_human___1579,0.6289884448051453,16.46183204650879,16.46183204650879,
glr_human___3643,0.6975848078727722,13.116677284240723,13.116677284240723,
npbw1_human___2019,0.7085597515106201,9.76453971862793,9.76453971862793,
oprd_human___3700,0.6143620014190674,21.570728302001953,21.570728302001953,
ccr5_human___758,0.7280848026275635,10.743339538574219,10.743339538574219,
npy5r_human___5895,0.599571943283081,17.430950164794922,17.430950164794922,
calcr_human___1140,0.6646666526794434,14.883153915405273,14.883153915405273,
lgr5_human___3606,0.5868196487426758,18.15553092956543,18.15553092956543,
cckar_human___5336,0.6383840441703796,16.226425170898438,16.226425170898438,
vipr1_human___3542,0.6531478762626648,14.720009803771973,14.720009803771973,
gipr_human___3594,0.6308336853981018,16.695676803588867,16.695676803588867,
pth1r_human___3594,0.5564578175544739,20.205303192138672,20.205303192138672,
agtr1_human___582,0.7302014231681824,10.852407455444336,10.852407455444336,
mchr1_human___1620,0.60518878698349,15.871044158935547,15.871044158935547,
cml2_human___3592,0.6507815718650818,13.51256275177002,13.51256275177002,
ssr1_human___3548,0.6474191546440125,21.936195373535156,21.936195373535156,
sctr_human___1152,0.7149826884269714,12.045068740844727,12.045068740844727,
oprk_human___2019,0.6496982574462891,13.921117782592773,13.921117782592773,
gasr_human___1871,0.6337724328041077,16.55687141418457,16.55687141418457,
npy5r_human___3643,0.6070855855941772,17.36855125427246,17.36855125427246,
mtlr_human___8526,0.6387808322906494,14.679300308227539,14.679300308227539,
cx3c1_human___921,0.6804929971694946,15.049906730651855,15.049906730651855,
galr2_human___921,0.65760737657547,15.533426284790039,15.533426284790039,
calcr_human___3643,0.6738912463188171,14.205413818359375,14.205413818359375,
ox2r_human___613,0.6611574292182922,15.538113594055176,15.538113594055176,
mshr_human___1320,0.6868643760681152,10.582083702087402,10.582083702087402,
galr3_human___3594,0.6143084168434143,16.324621200561523,16.324621200561523,
v1ar_human___812,0.6163244843482971,17.095975875854492,17.095975875854492,
ox2r_human___3643,0.6684656739234924,16.447317123413086,16.447317123413086,
pth2r_human___5895,0.5954601168632507,18.27021598815918,18.27021598815918,
ednrb_human___1152,0.6615522503852844,15.274231910705566,15.274231910705566,
glp2r_human___3542,0.5937963128089905,19.65410804748535,19.65410804748535,
ssr4_human___3700,0.5621172189712524,22.740537643432617,22.740537643432617,
fzd6_human___681,0.578879177570343,20.837730407714844,20.837730407714844,
ntr2_human___1140,0.6699993014335632,14.599343299865723,14.599343299865723,
npbw2_human___6067,0.6727244853973389,11.904036521911621,11.904036521911621,
mc3r_human___1643,0.6624818444252014,12.473515510559082,12.473515510559082,
fpr3_human___613,0.7159263491630554,11.189412117004395,11.189412117004395,
pth1r_human___1152,0.6132825613021851,19.003013610839844,19.003013610839844,
npff2_human___3592,0.5626800656318665,20.082651138305664,20.082651138305664,
cxcr6_human___855,0.5896227955818176,21.461917877197266,21.461917877197266,
qrfpr_human___3542,0.667019248008728,16.719980239868164,16.719980239868164,
g37l1_human___4058,0.5910210013389587,17.144983291625977,17.144983291625977,
apj_human___1152,0.6366856098175049,14.187950134277344,14.187950134277344,
glp1r_human___4358,0.6592467427253723,17.68215560913086,17.68215560913086,
mchr1_human___2019,0.6058913469314575,15.65241527557373,15.65241527557373,
ssr1_human___11417,0.6424133777618408,15.201774597167969,15.201774597167969,
ox1r_human___1157,0.6943844556808472,14.103766441345215,14.103766441345215,
galr2_human___613,0.6571424603462219,14.570518493652344,14.570518493652344,
